File_Name,Mat,No.,ID,Qn,Q,SOH,Pt,SOC,SOCR,source_file,source_dir,label,sheet,pulse_width_ms,pulse_ms
LMO_C_24_B_20_SOC_5-70_Part_1-1_ID_A170528511010800104.xlsx,LMO,20,A170528511010800104,24,18.5692,0.7737166666666666,3.0,10,0.09999999999999998,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_21_SOC_5-90_Part_1-2_ID_A170624617030800466.xlsx,LMO,21,A170624617030800466,24,26.8959,1.1206625,3.0,10,0.0999875,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_22_SOC_5-65_Part_1-1_ID_A170527511010800599.xlsx,LMO,22,A170527511010800599,24,15.652,0.6521666666666667,3.0,10,0.1000208333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_23_SOC_5-70_Part_1-1_ID_A170526507010800030.xlsx,LMO,23,A170526507010800030,24,17.8519,0.7438291666666667,3.0,10,0.1000333333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_24_SOC_5-90_Part_1-2_ID_A170623617030800985.xlsx,LMO,24,A170623617030800985,24,26.8266,1.117775,3.0,10,0.1000208333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_25_SOC_5-90_Part_1-2_ID_A170622616030800696.xlsx,LMO,25,A170622616030800696,24,26.5099,1.104579166666667,3.0,10,0.09999583333333334,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_26_SOC_5-75_Part_1-1_ID_A170530525010800523.xlsx,LMO,26,A170530525010800523,24,19.7626,0.8234416666666666,3.0,10,0.09999999999999998,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_27_SOC_5-75_Part_1-1_ID_A170527511010800600.xlsx,LMO,27,A170527511010800600,24,19.1613,0.7983875,3.0,10,0.099975,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_28_SOC_5-70_Part_1-1_ID_A170527511010800595.xlsx,LMO,28,A170527511010800595,24,18.3739,0.7655791666666666,3.0,10,0.09999166666666666,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_29_SOC_5-70_Part_1-1_ID_A170530525010800209.xlsx,LMO,29,A170530525010800209,24,18.7113,0.7796375000000001,3.0,10,0.1000041666666667,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_2_SOC_5-75_Part_1-1_ID_A170531525010801074.xlsx,LMO,2,A170531525010801074,24,19.3533,0.8063875,3.0,10,0.09995416666666666,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_30_SOC_5-60_Part_1-1_ID_A170529511010800050.xlsx,LMO,30,A170529511010800050,24,15.9493,0.6645541666666667,3.0,10,0.09999583333333334,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_31_SOC_5-60_Part_1-1_ID_A170529511010800411.xlsx,LMO,31,A170529511010800411,24,15.3493,0.6395541666666666,3.0,10,0.09995833333333332,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_32_SOC_5-75_Part_1-1_ID_A170527511010801492.xlsx,LMO,32,A170527511010801492,24,18.9526,0.7896916666666667,3.0,10,0.1000333333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_33_SOC_5-70_Part_1-1_ID_A170528511010802245.xlsx,LMO,33,A170528511010802245,24,17.8613,0.7442208333333333,3.0,10,0.09997500000000002,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_34_SOC_5-75_Part_1-1_ID_A170528511010802219.xlsx,LMO,34,A170528511010802219,24,18.8606,0.7858583333333334,3.0,10,0.09997916666666667,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_35_SOC_5-75_Part_1-1_ID_A170528511010800172.xlsx,LMO,35,A170528511010800172,24,19.0839,0.7951625,3.0,10,0.1000125,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_36_SOC_5-75_Part_1-1_ID_A170527511010800659.xlsx,LMO,36,A170527511010800659,24,19.5733,0.8155541666666667,3.0,10,0.09997916666666672,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_37_SOC_5-75_Part_1-1_ID_A170530525010800543.xlsx,LMO,37,A170530525010800543,24,19.2445,0.8018541666666666,3.0,10,0.09997499999999998,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_38_SOC_5-75_Part_1-1_ID_A170527511010800648.xlsx,LMO,38,A170527511010800648,24,19.0826,0.7951083333333333,3.0,10,0.100075,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_39_SOC_5-75_Part_1-1_ID_A170530525010800530.xlsx,LMO,39,A170530525010800530,24,19.2083,0.8003458333333334,3.0,10,0.1000708333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_3_SOC_5-75_Part_1-1_ID_A170530525010800538.xlsx,LMO,3,A170530525010800538,24,19.5333,0.8138875,3.0,10,0.09999166666666665,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_40_SOC_5-75_Part_1-1_ID_A170531525010801026.xlsx,LMO,40,A170531525010801026,24,19.0723,0.7946791666666666,3.0,10,0.09992499999999997,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_41_SOC_5-75_Part_1-1_ID_A170531525010800996.xlsx,LMO,41,A170531525010800996,24,19.155,0.7981250000000001,3.0,10,0.1000416666666666,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_42_SOC_5-75_Part_1-1_ID_A170526511010800410.xlsx,LMO,42,A170526511010800410,24,19.5278,0.8136583333333333,3.0,10,0.09996250000000005,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_43_SOC_5-70_Part_1-1_ID_A170527511010800601.xlsx,LMO,43,A170527511010800601,24,17.4957,0.7289875,3.0,10,0.0999875,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_44_SOC_5-75_Part_1-1_ID_A170525507010800198.xlsx,LMO,44,A170525507010800198,24,19.813,0.8255416666666666,3.0,10,0.09999166666666666,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_45_SOC_5-75_Part_1-1_ID_A170528511010800300.xlsx,LMO,45,A170528511010800300,24,18.7459,0.7810791666666667,3.0,10,0.09992916666666668,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_46_SOC_5-90_Part_1-2_ID_A170614530020800581.xlsx,LMO,46,A170614530020800581,24,25.6282,1.067841666666667,3.0,10,0.1000791666666666,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_47_SOC_5-90_Part_1-2_ID_A170606528030800345.xlsx,LMO,47,A170606528030800345,24,25.3068,1.05445,3.0,10,0.1000708333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_48_SOC_5-90_Part_1-2_ID_A170606528030800753.xlsx,LMO,48,A170606528030800753,24,25.5706,1.065441666666667,3.0,10,0.09995000000000002,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_49_SOC_5-90_Part_1-2_ID_A170606528030800466.xlsx,LMO,49,A170606528030800466,24,25.4548,1.060616666666667,3.0,10,0.1001,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_4_SOC_5-60_Part_1-1_ID_A170529511010800045.xlsx,LMO,4,A170529511010800045,24,16.0953,0.6706375000000001,3.0,10,0.09999583333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_50_SOC_5-70_Part_1-1_ID_A170523507010800997.xlsx,LMO,50,A170523507010800997,24,18.2484,0.76035,3.0,10,0.09993333333333336,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_51_SOC_5-75_Part_1-1_ID_A170525507010800584.xlsx,LMO,51,A170525507010800584,24,19.5697,0.8154041666666667,3.0,10,0.09997916666666667,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_52_SOC_5-75_Part_1-1_ID_A170526511010800392.xlsx,LMO,52,A170526511010800392,24,19.2421,0.8017541666666667,3.0,10,0.1000041666666667,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_53_SOC_5-75_Part_1-1_ID_A170526511010800391.xlsx,LMO,53,A170526511010800391,24,18.7207,0.7800291666666667,3.0,10,0.1000375,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_54_SOC_5-75_Part_1-1_ID_A170530525010800427.xlsx,LMO,54,A170530525010800427,24,19.1354,0.7973083333333334,3.0,10,0.09999999999999999,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_55_SOC_5-70_Part_1-1_ID_A170530511010800032.xlsx,LMO,55,A170530511010800032,24,19.011,0.792125,3.0,10,0.09997916666666669,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_56_SOC_5-75_Part_1-1_ID_A170528511010802353.xlsx,LMO,56,A170528511010802353,24,18.8171,0.7840458333333333,3.0,10,0.1000958333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_57_SOC_5-70_Part_1-1_ID_A170528511010800479.xlsx,LMO,57,A170528511010800479,24,17.6884,0.7370166666666668,3.0,10,0.10005,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_58_SOC_5-75_Part_1-1_ID_A170530525010800442.xlsx,LMO,58,A170530525010800442,24,19.338,0.8057500000000001,3.0,10,0.09997083333333334,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_59_SOC_5-75_Part_1-1_ID_A170526511010800799.xlsx,LMO,59,A170526511010800799,24,19.0859,0.7952458333333333,3.0,10,0.1000125,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_5_SOC_5-75_Part_1-1_ID_A170530525010800026.xlsx,LMO,5,A170530525010800026,24,19.2046,0.8001916666666666,3.0,10,0.1000166666666667,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_60_SOC_5-70_Part_1-1_ID_A170527511010801495.xlsx,LMO,60,A170527511010801495,24,17.6606,0.7358583333333333,3.0,10,0.09998750000000002,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_61_SOC_5-65_Part_1-1_ID_A170530525010800449.xlsx,LMO,61,A170530525010800449,24,17.3786,0.7241083333333332,3.0,10,0.09997916666666669,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_62_SOC_5-75_Part_1-1_ID_A170530525010800526.xlsx,LMO,62,A170530525010800526,24,19.348,0.8061666666666666,3.0,10,0.1000291666666666,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_63_SOC_5-75_Part_1-1_ID_A170530525010800281.xlsx,LMO,63,A170530525010800281,24,19.2246,0.801025,3.0,10,0.09998750000000002,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_64_SOC_5-65_Part_1-1_ID_A170529511010800051.xlsx,LMO,64,A170529511010800051,24,17.4246,0.726025,3.0,10,0.09997916666666667,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_6_SOC_5-75_Part_1-1_ID_A170528511010800015.xlsx,LMO,6,A170528511010800015,24,18.6846,0.778525,3.0,10,0.1000041666666667,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_7_SOC_5-70_Part_1-1_ID_A170529511010800365.xlsx,LMO,7,A170529511010800365,24,18.4666,0.7694416666666667,3.0,10,0.09995833333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_8_SOC_5-75_Part_1-1_ID_A170530525010800525.xlsx,LMO,8,A170530525010800525,24,19.4593,0.8108041666666667,3.0,10,0.09997916666666667,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_24_B_9_SOC_5-75_Part_1-1_ID_A170530525010800490.xlsx,LMO,9,A170530525010800490,24,19.5226,0.8134416666666667,3.0,10,0.1000208333333333,LMO_24Ah_W_3000.xlsx,24Ah LMO,LMO_24Ah,SOC10,3000,3000
LMO_C_25_B_100_SOC_5-60_Part_1-1_ID_515092904916.xlsx,LMO,100,515092904916,25,16.9888,0.679552,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_101_SOC_5-50_Part_1-1_ID_515092901207.xlsx,LMO,101,515092901207,25,14.0409,0.561636,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_104_SOC_5-70_Part_1-1_ID_515093000076.xlsx,LMO,104,515093000076,25,19.4159,0.776636,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_107_SOC_5-70_Part_1-1_ID_515100100832.xlsx,LMO,107,515100100832,25,19.3201,0.772804,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_109_SOC_5-85_Part_1-1_ID_515092905216.xlsx,LMO,109,515092905216,25,23.3228,0.9329120000000001,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_110_SOC_5-80_Part_1-1_ID_515093005020.xlsx,LMO,110,515093005020,25,22.3456,0.8938240000000001,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_112_SOC_5-65_Part_1-1_ID_515100102992.xlsx,LMO,112,515100102992,25,18.2109,0.728436,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_113_SOC_5-70_Part_1-1_ID_515093005302.xlsx,LMO,113,515093005302,25,18.9334,0.757336,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_116_SOC_5-80_Part_1-1_ID_515093000439.xlsx,LMO,116,515093000439,25,21.5017,0.8600679999999999,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_118_SOC_5-65_Part_1-1_ID_515093001936.xlsx,LMO,118,515093001936,25,18.9621,0.7584839999999999,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_122_SOC_5-85_Part_1-1_ID_515092905212.xlsx,LMO,122,515092905212,25,23.2886,0.9315439999999999,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_124_SOC_5-70_Part_1-1_ID_515092905281.xlsx,LMO,124,515092905281,25,19.8908,0.7956319999999999,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_125_SOC_5-65_Part_1-1_ID_515093002457.xlsx,LMO,125,515093002457,25,18.8036,0.7521439999999999,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_127_SOC_5-70_Part_1-1_ID_515093001000.xlsx,LMO,127,515093001000,25,20.033,0.80132,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_129_SOC_5-80_Part_1-1_ID_514091418304.xlsx,LMO,129,514091418304,25,22.2327,0.8893080000000001,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_131_SOC_5-55_Part_1-1_ID_516020603556.xlsx,LMO,131,516020603556,25,16.4273,0.657092,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_137_SOC_5-75_Part_1-1_ID_515093004482.xlsx,LMO,137,515093004482,25,21.4503,0.858012,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_138_SOC_5-50_Part_1-1_ID_515093001444.xlsx,LMO,138,515093001444,25,15.2856,0.611424,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_139_SOC_5-80_Part_1-1_ID_515093004235.xlsx,LMO,139,515093004235,25,22.1683,0.886732,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_141_SOC_5-80_Part_1-1_ID_515093000036.xlsx,LMO,141,515093000036,25,21.7671,0.870684,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_148_SOC_5-50_Part_1-1_ID_515092300265.xlsx,LMO,148,515092300265,25,14.8115,0.59246,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_149_SOC_5-75_Part_1-1_ID_515092904978.xlsx,LMO,149,515092904978,25,21.1531,0.846124,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_150_SOC_5-60_Part_1-1_ID_515093001940.xlsx,LMO,150,515093001940,25,16.6386,0.665544,3.0,10,0.100008,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_151_SOC_5-55_Part_1-1_ID_515093000874.xlsx,LMO,151,515093000874,25,16.1749,0.646996,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_152_SOC_5-70_Part_1-1_ID_515092904019.xlsx,LMO,152,515092904019,25,19.7083,0.788332,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_154_SOC_5-60_Part_1-1_ID_515093001911.xlsx,LMO,154,515093001911,25,17.1097,0.684388,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_155_SOC_5-45_Part_1-1_ID_515093001608.xlsx,LMO,155,515093001608,25,13.3715,0.53486,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_157_SOC_5-70_Part_1-1_ID_515100102714.xlsx,LMO,157,515100102714,25,18.668,0.7467199999999999,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_159_SOC_5-55_Part_1-1_ID_515092904825.xlsx,LMO,159,515092904825,25,15.6965,0.62786,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_160_SOC_5-70_Part_1-1_ID_515093000809.xlsx,LMO,160,515093000809,25,20.0972,0.803888,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_162_SOC_5-85_Part_1-1_ID_514091415127.xlsx,LMO,162,514091415127,25,23.0618,0.9224720000000001,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_163_SOC_5-85_Part_1-1_ID_515093000451.xlsx,LMO,163,515093000451,25,23.6416,0.9456640000000001,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_169_SOC_5-80_Part_1-1_ID_515093003101.xlsx,LMO,169,515093003101,25,22.3867,0.895468,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_170_SOC_5-75_Part_1-1_ID_515093000549.xlsx,LMO,170,515093000549,25,21.2415,0.84966,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_171_SOC_5-75_Part_1-1_ID_515100101239.xlsx,LMO,171,515100101239,25,20.3951,0.815804,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_173_SOC_5-55_Part_1-1_ID_516112602143.xlsx,LMO,173,516112602143,25,16.5812,0.663248,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_177_SOC_5-50_Part_1-1_ID_515092901182.xlsx,LMO,177,515092901182,25,15.2277,0.609108,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_179_SOC_5-45_Part_1-1_ID_515092903484.xlsx,LMO,179,515092903484,25,13.1486,0.525944,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_17_SOC_5-55_Part_1-1_ID_515091902419.xlsx,LMO,17,515091902419,25,15.8083,0.632332,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_180_SOC_5-60_Part_1-1_ID_515100100012.xlsx,LMO,180,515100100012,25,16.727,0.66908,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_182_SOC_5-85_Part_1-1_ID_515093004064.xlsx,LMO,182,515093004064,25,23.2819,0.931276,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_184_SOC_5-65_Part_1-1_ID_515093000629.xlsx,LMO,184,515093000629,25,18.4305,0.73722,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_185_SOC_5-55_Part_1-1_ID_515092904740.xlsx,LMO,185,515092904740,25,16.1916,0.647664,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_187_SOC_5-75_Part_1-1_ID_515100100624.xlsx,LMO,187,515100100624,25,21.3249,0.852996,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_18_SOC_5-75_Part_1-1_ID_515091901822.xlsx,LMO,18,515091901822,25,20.5652,0.822608,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_190_SOC_5-85_Part_1-1_ID_515093001782.xlsx,LMO,190,515093001782,25,23.4583,0.938332,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_191_SOC_5-75_Part_1-1_ID_515093002576.xlsx,LMO,191,515093002576,25,20.4645,0.8185800000000001,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_194_SOC_5-65_Part_1-1_ID_515093000724.xlsx,LMO,194,515093000724,25,18.202,0.7280800000000001,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_23_SOC_5-60_Part_1-1_ID_515092904546.xlsx,LMO,23,515092904546,25,16.7152,0.668608,3.0,10,0.1,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_24_SOC_5-75_Part_1-1_ID_515093002348.xlsx,LMO,24,515093002348,25,19.9145,0.7965800000000001,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_28_SOC_5-50_Part_1-1_ID_515092501338.xlsx,LMO,28,515092501338,25,14.9173,0.596692,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_29_SOC_5-35_Part_1-1_ID_515092901199.xlsx,LMO,29,515092901199,25,10.6618,0.426472,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_32_SOC_5-55_Part_1-1_ID_515093002151.xlsx,LMO,32,515093002151,25,15.4527,0.618108,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_33_SOC_5-60_Part_1-1_ID_515093002328.xlsx,LMO,33,515093002328,25,16.4277,0.657108,3.0,10,0.09999600000000002,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
LMO_C_25_B_35_SOC_5-55_Part_1-1_ID_515093002726.xlsx,LMO,35,515093002726,25,15.7444,0.629776,3.0,10,0.09999199999999998,LMO_25Ah_W_3000.xlsx,25Ah LMO,LMO_25Ah,SOC10,3000,3000
